"GEO_ID","NAME","B17018_001E","B17018_001M","B17018_002E","B17018_002M","B17018_003E","B17018_003M","B17018_004E","B17018_004M","B17018_005E","B17018_005M","B17018_006E","B17018_006M","B17018_007E","B17018_007M","B17018_008E","B17018_008M","B17018_009E","B17018_009M","B17018_010E","B17018_010M","B17018_011E","B17018_011M","B17018_012E","B17018_012M","B17018_013E","B17018_013M","B17018_014E","B17018_014M","B17018_015E","B17018_015M","B17018_016E","B17018_016M","B17018_017E","B17018_017M","B17018_018E","B17018_018M","B17018_019E","B17018_019M","B17018_020E","B17018_020M","B17018_021E","B17018_021M","B17018_022E","B17018_022M","B17018_023E","B17018_023M","B17018_024E","B17018_024M","B17018_025E","B17018_025M","B17018_026E","B17018_026M","B17018_027E","B17018_027M","B17018_028E","B17018_028M","B17018_029E","B17018_029M","B17018_030E","B17018_030M","B17018_031E","B17018_031M","B17018_032E","B17018_032M","B17018_033E","B17018_033M","B17018_034E","B17018_034M","B17018_035E","B17018_035M",
"0500000US06029","Kern County, California","220028","3894","33332","2965","12885","2162","6166","1502","4020","1367","2153","766","546","352","20447","2623","4392","1246","2295","874","1528","770","346","235","223","274","16055","2331","5184","1175","4385","1210","5780","1362","706","398","186696","4686","127277","4227","21172","2507","28956","2929","43476","3018","33673","2746","59419","4496","22118","3299","5750","1724","7194","2016","6348","1271","2826","1020","37301","3244","7521","1460","8094","1689","14866","2138","6820","1433",
"0500000US06031","Kings County, California","34703","1915","3126","928","1142","512","403","350","171","215","457","351","111","169","1984","809","279","301","69","114","151","242","59","111","0","225","1705","756","132","212","606","466","967","585","0","225","31577","2114","21606","2127","4241","1344","5430","1307","6633","1412","5302","1020","9971","1748","4064","1199","1095","666","871","549","1433","837","665","527","5907","1120","1053","562","1826","832","2444","718","584","371",
"0500000US06033","Lake County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06037","Los Angeles County, California","2244445","17032","220102","7932","88489","5223","30884","3146","22719","2943","16845","2073","18041","2331","131613","6378","31926","3764","9312","1973","8157","1856","8630","1893","5827","1407","99687","5074","32706","3278","26293","2559","29024","3717","11664","2022","2024343","16340","1397632","18061","214682","7773","210233","7429","326327","8388","646390","11468","626711","12194","215610","7516","48603","4087","47759","3483","65882","5137","53366","3952","411101","10423","79094","4876","86874","5185","122399","6026","122734","6051",
"0500000US06039","Madera County, California","36842","2070","5472","1205","1836","810","1180","745","283","260","174","160","199","194","3636","1073","876","538","454","343","119","199","303","376","0","225","2760","960","1483","805","399","272","846","534","32","57","31370","2104","22444","2060","5547","1165","4429","1043","7124","1456","5344","1043","8926","1608","2830","1028","446","353","1128","723","613","469","643","457","6096","1227","1184","654","1224","598","2650","951","1038","471",
"0500000US06041","Marin County, California","62466","3187","3210","1176","1370","893","661","729","195","226","166","208","348","276","1840","790","392","440","0","225","54","93","0","225","338","432","1448","651","307","347","330","467","237","270","574","374","59256","3069","49958","3024","1441","780","2236","1049","8494","1590","37787","2990","9298","1719","3919","1268","188","284","1190","781","334","293","2207","956","5379","1264","576","474","650","348","1426","764","2727","933",
"0500000US06045","Mendocino County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06047","Merced County, California","60819","2291","8542","1492","3757","1078","1379","735","952","578","1207","577","219","300","4785","1061","993","542","276","246","639","474","78","100","0","225","3792","1001","599","361","598","455","2053","805","542","423","52277","2473","35950","2452","10125","1652","9611","1573","8543","1614","7671","1494","16327","2192","7216","1501","1850","971","2530","1135","1977","835","859","438","9111","1652","1973","631","3401","1211","2648","843","1089","504",
"0500000US06053","Monterey County, California","97927","2781","10914","1983","4231","1096","1779","828","748","406","597","356","1107","589","6683","1496","1459","666","505","451","729","431","225","317","0","225","5224","1191","2871","989","1310","615","891","655","152","138","87013","3051","61408","3193","12471","1869","10310","1554","13705","1950","24922","2548","25605","2640","9366","1711","3455","1292","2900","970","1970","793","1041","470","16239","2212","3643","1332","3820","1070","5357","1132","3419","838",
"0500000US06055","Napa County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06057","Nevada County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06059","Orange County, California","775345","8835","53293","4579","26709","3346","7436","1565","5924","1908","4800","1228","8549","2195","26584","3386","7419","1777","1454","762","1721","763","1716","832","2528","1057","19165","2937","6818","1890","4794","1680","4170","1203","3383","891","722052","8543","550828","10121","47034","4133","69332","5670","125347","5677","309115","8755","171224","7632","63802","4832","10674","2456","14231","2300","16870","2635","22027","2757","107422","6412","14230","2346","18305","2419","35598","4071","39289","3511",
"0500000US06061","Placer County, California","118828","3648","5518","1449","3558","1116","327","266","785","571","1520","662","926","553","1960","934","161","185","0","225","50","82","17","31","94","162","1799","920","84","154","378","353","465","422","872","675","113310","3742","92526","4005","2018","878","10426","1981","29649","2933","50433","2872","20784","2369","7981","1559","229","212","2954","1279","2770","904","2028","776","12803","1894","1016","622","2473","939","4578","1196","4736","1304",
"0500000US06065","Riverside County, California","592840","9005","42833","3859","20549","2492","5970","1533","4942","1333","5998","1453","3639","1016","22284","2981","5811","1508","1158","629","2624","979","1478","781","551","586","16473","2459","4226","1366","4288","1190","5689","1513","2270","974","550007","9145","402891","8005","52310","4382","81534","4989","131931","6668","137116","6353","147116","6097","51259","3894","9908","1950","13902","2329","17325","2429","10124","1564","95857","5116","13138","2216","22845","3012","38428","3863","21446","2700",
"0500000US06067","Sacramento County, California","374173","6300","31398","3135","14170","2191","2782","756","2762","1002","5015","1348","3611","1080","17228","2421","3320","1150","920","471","1055","654","861","512","484","405","13908","2278","2944","1084","3868","1214","5820","1616","1276","682","342775","6434","249532","6887","18800","2457","34681","3513","77518","4703","118533","5624","93243","5432","29583","2923","3594","1142","9042","1671","9407","1880","7540","1509","63660","5222","5952","1371","12006","2256","25836","3073","19866","3028",
"0500000US06069","San Benito County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
